SrcAddr,Sport,DstAddr,Dport,DstLoad,SrcPkts,SrcBytes,DstLoss,DstBytes,sMeanPktSz,SrcLoad,dMeanPktSz,Rate
192.168.1.96,43423,172.217.19.131,https,122360.492188,5,1712,0,2574,342.399994,81375.664062,514.799988,66.823082
192.168.1.96,46548,192.168.1.1,domain,0.000000,1,87,0,132,87.000000,0.000000,132.000000,22.043911
192.168.1.96,51328,192.168.1.1,domain,0.000000,1,87,0,161,87.000000,0.000000,161.000000,21.048643
192.168.1.96,58337,216.58.212.106,https,174192.140625,9,2227,0,4044,247.444443,93799.406250,367.636353,112.511917
192.168.1.96,40986,192.168.1.1,domain,0.000000,1,98,0,143,98.000000,0.000000,143.000000,15.150826
192.168.1.96,47332,31.13.69.35,https,620025.437500,29,5638,0,30257,194.413788,115041.023438,916.878784,161.129272
192.168.1.96,33784,18.202.131.124,https,289.987854,2,132,0,132,66.000000,289.987854,66.000000,1.647658
192.168.1.96,33780,18.202.131.124,https,295.787537,2,132,0,132,66.000000,295.787537,66.000000,1.680611
192.168.1.96,52748,52.30.58.64,https,455.274475,2,132,0,132,66.000000,455.274475,66.000000,2.586787
192.168.1.96,51820,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,16.412277
192.168.1.96,51810,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,16.448992
192.168.1.96,37980,172.217.171.206,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,16.444122
192.168.1.96,49096,108.139.229.71,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,13.385090
192.168.1.96,53366,142.250.13.81,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,13.495641
192.168.1.96,56752,54.187.119.242,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,4.446203
192.168.1.96,53484,66.102.1.188,5228,0.000000,1,66,0,66,66.000000,0.000000,66.000000,13.118196
192.168.1.96,44464,44.237.56.42,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,3.911277
192.168.1.96,59830,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,36.452446
192.168.1.96,36010,104.16.169.131,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,36.449791
0,0,90,1,0.000000,1766,850794,0,0,0.000000,0.000000,0.000000,0.000000
192.168.1.96,38419,104.16.226.10,https,26065.261719,4,3635,0,699,908.750000,135390.421875,174.750000,43.442104
192.168.1.96,42810,104.16.227.10,https,0.000000,1,108,0,170,108.000000,14393.971680,85.000000,42.335209
192.168.1.96,33277,172.217.19.46,https,34242.445312,5,2300,0,893,460.000000,84571.945312,148.833328,57.453766
192.168.1.96,41422,142.251.37.228,https,125571.906250,6,1752,0,2568,292.000000,89214.101562,513.599976,76.381935
192.168.1.96,37980,172.217.171.206,https,24069.638672,2,132,0,205,66.000000,15423.263672,102.500000,87.632179
192.168.1.96,56752,54.187.119.242,https,0.000000,1,66,0,209,66.000000,0.000000,104.500000,0.000000
192.168.1.96,33780,18.202.131.124,https,0.000000,1,66,0,261,66.000000,0.000000,87.000000,0.000000
192.168.1.96,44470,44.237.56.42,https,0.000000,2,132,0,66,66.000000,111.140900,66.000000,0.420988
192.168.1.96,44464,44.237.56.42,https,1752.714600,1,66,0,132,66.000000,0.000000,66.000000,6.639070
192.168.1.96,41004,34.240.123.193,https,189.430618,2,132,0,132,66.000000,189.430618,66.000000,1.076310
192.168.1.96,40992,34.240.123.193,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,0.000000
192.168.1.96,35256,41.231.48.63,http,0.000000,1,66,0,66,66.000000,0.000000,66.000000,45.500046
192.168.1.96,33780,18.202.131.124,https,0.000000,1,66,0,0,66.000000,0.000000,0.000000,0.000000
192.168.1.96,53366,142.250.13.81,https,0.000000,2,132,0,66,66.000000,9210.640625,66.000000,34.888790
192.168.1.96,56752,54.187.119.242,https,0.000000,1,66,0,0,66.000000,0.000000,0.000000,0.000000
192.168.1.96,47586,54.187.159.182,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,3.872487
fe80::5424:887b:fabb:31da,dhcpv6-client,ff02::1:2,dhcpv6-server,0.000000,1,110,0,0,110.000000,0.000000,0.000000,0.000000
192.168.1.96,33573,192.168.1.1,domain,0.000000,1,91,0,175,91.000000,0.000000,175.000000,16.054457
192.168.1.96,52162,192.168.1.1,domain,0.000000,1,91,0,139,91.000000,0.000000,139.000000,23.418655
192.168.1.1,,224.0.0.1,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,57776,3.216.34.172,https,22139.707031,19,4547,0,7740,239.315796,13047.586914,430.000000,13.629095
192.168.1.96,51450,192.168.1.1,domain,0.000000,1,85,0,169,85.000000,0.000000,169.000000,16.438988
192.168.1.96,55385,192.168.1.1,domain,0.000000,1,85,0,133,85.000000,0.000000,133.000000,24.292480
192.168.1.96,37540,44.205.64.79,https,127706.070312,15,1579,0,11218,105.266670,18070.341797,801.285706,42.907864
192.168.1.96,50677,192.168.1.1,domain,0.000000,1,91,0,175,91.000000,0.000000,175.000000,16.304703
192.168.1.96,42061,192.168.1.1,domain,0.000000,1,91,0,139,91.000000,0.000000,139.000000,24.025179
192.168.1.96,57788,3.216.34.172,https,20195.167969,16,4337,0,7542,271.062500,11663.856445,502.799988,10.757369
192.168.1.96,34857,192.168.1.1,domain,0.000000,1,85,0,169,85.000000,0.000000,169.000000,16.863976
192.168.1.96,46940,34.205.13.154,https,125507.828125,16,1621,0,11344,101.312500,17938.119141,709.000000,45.730404
192.168.1.96,33102,172.217.171.206,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,29.985907
192.168.1.96,37540,44.205.64.79,https,5787.778320,3,222,0,222,74.000000,5787.778320,74.000000,24.441631
192.168.1.96,57776,3.216.34.172,https,8925.435547,4,288,0,288,72.000000,8925.435547,72.000000,36.156277
192.168.1.96,54190,239.255.255.250,1900,0.000000,4,860,0,0,215.000000,1707.914185,0.000000,0.992973
192.168.1.96,52748,52.30.58.64,https,9646.349609,3,198,0,327,66.000000,5176.089844,81.750000,29.409601
192.168.1.96,42810,104.16.227.10,https,0.000000,1,108,0,170,108.000000,14469.008789,85.000000,42.555908
192.168.1.96,,224.0.0.251,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,33784,18.202.131.124,https,27351.947266,3,198,0,327,66.000000,14676.654297,81.750000,83.390083
192.168.1.96,46940,34.205.13.154,https,7904.716309,3,222,0,222,74.000000,7904.716309,74.000000,33.381401
192.168.1.96,57788,3.216.34.172,https,8969.727539,4,288,0,300,72.000000,8610.938477,75.000000,34.882275
192.168.1.96,37265,192.168.1.1,domain,0.000000,1,102,0,310,102.000000,0.000000,310.000000,19.388863
192.168.1.96,56534,192.168.1.1,domain,0.000000,1,102,0,159,102.000000,0.000000,159.000000,5.265181
192.168.1.96,49104,172.217.19.138,https,7676.943359,16,4414,0,4060,275.875000,8313.675781,238.823532,8.034478
192.168.1.96,33277,172.217.19.46,https,34154.351562,5,1886,0,967,377.200012,63944.066406,161.166672,52.968910
192.168.1.96,38419,104.16.226.10,https,2525.749268,11,8249,0,1576,749.909119,13349.625977,157.600006,4.449875
192.168.1.96,53290,104.16.227.10,https,73220.531250,10,2385,0,2571,238.500000,68768.367188,285.666656,72.067451
192.168.1.96,42810,104.16.227.10,https,3942.248291,2,174,0,170,87.000000,3851.621826,85.000000,16.992449
192.168.1.96,35258,41.231.48.63,http,0.000000,1,66,0,66,66.000000,0.000000,66.000000,45.089729
192.168.1.96,33277,172.217.19.46,https,42647.875000,5,2456,0,1165,491.200012,89917.460938,233.000000,51.479465
192.168.1.96,51810,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,37.502342
192.168.1.96,51820,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,37.814331
192.168.1.96,49096,108.139.229.71,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,20.295916
192.168.1.96,53484,66.102.1.188,5228,0.000000,1,66,0,66,66.000000,0.000000,66.000000,20.342154
192.168.1.96,36010,104.16.169.131,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,36.026947
192.168.1.96,59830,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,36.188614
192.168.1.96,41004,34.240.123.193,https,9636.382812,3,198,0,327,66.000000,5170.742188,81.750000,29.379217
192.168.1.96,47586,54.187.159.182,https,4809.703125,2,132,0,275,66.000000,1725.219482,91.666664,13.069845
192.168.1.96,40992,34.240.123.193,https,14403.101562,2,132,0,156,66.000000,12187.240234,78.000000,69.245682
192.168.1.96,38419,104.16.226.10,https,35390.687500,4,3635,0,691,908.750000,185954.531250,172.750000,59.666378
192.168.1.96,42810,104.16.227.10,https,14450.926758,2,174,0,170,87.000000,14118.721680,85.000000,62.288479
192.168.1.96,42810,104.16.227.10,https,23476.716797,3,228,0,380,76.000000,46953.433594,76.000000,135.145569
192.168.1.96,51210,104.16.226.10,https,15361.346680,10,5840,0,2357,584.000000,37675.800781,214.272720,17.920376
192.168.1.96,35258,41.231.48.63,http,0.000000,1,66,0,66,66.000000,0.000000,66.000000,0.000000
0,0,80,1,0.000000,426,113812,0,0,0.000000,0.000000,0.000000,0.000000
192.168.1.96,38419,104.16.226.10,https,35116.929688,4,3557,0,695,889.250000,179486.531250,173.750000,58.864586
192.168.1.96,35258,41.231.48.63,http,0.000000,2,132,0,66,66.000000,19453.246094,66.000000,73.686539
192.168.1.96,33102,172.217.171.206,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,27.284386
192.168.1.96,39954,192.168.1.1,domain,0.000000,1,85,0,101,85.000000,0.000000,101.000000,17.664099
192.168.1.96,52447,216.58.212.100,https,126289.585938,6,1755,0,2568,292.500000,89908.351562,513.599976,76.818481
192.168.1.96,51283,192.168.1.1,domain,0.000000,1,90,0,130,90.000000,0.000000,130.000000,25.272308
192.168.1.96,33627,192.168.1.1,domain,0.000000,1,90,0,164,90.000000,0.000000,164.000000,8.734769
192.168.1.96,43976,142.251.37.174,https,105668.976562,9,4702,0,3920,522.444458,122898.257812,326.666656,73.503738
192.168.1.96,34294,192.168.1.1,domain,0.000000,1,91,0,141,91.000000,0.000000,141.000000,11.552280
192.168.1.1,,224.0.0.1,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,51210,104.16.226.10,https,2695.624268,3,282,0,340,94.000000,1987.362305,85.000000,7.928307
192.168.1.96,33102,172.217.171.206,https,24036.638672,2,132,0,205,66.000000,15402.117188,102.500000,87.512032
192.168.1.96,,224.0.0.251,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,38419,104.16.226.10,https,34319.023438,4,3635,0,698,908.750000,178603.000000,174.500000,57.307529
192.168.1.96,48725,192.168.1.1,domain,0.000000,1,100,0,268,100.000000,0.000000,268.000000,25.077742
fe80::5424:887b:fabb:31da,40078,2620:2d:4000:1::2b,http,0.000000,1,94,0,0,94.000000,0.000000,0.000000,0.000000
fe80::36e8:94ff:feb8:d628,0x0001,fe80::5424:887b:fabb:31da,0x0000,0.000000,2,284,0,0,142.000000,5606.305176,0.000000,4.935128
fe80::5424:887b:fabb:31da,41182,2620:2d:4000:1::22,http,0.000000,1,94,0,0,94.000000,0.000000,0.000000,0.000000
192.168.1.96,51810,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,36.648830
192.168.1.96,51820,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,36.406002
192.168.1.96,49096,108.139.229.71,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,19.923494
192.168.1.96,53484,66.102.1.188,5228,0.000000,1,66,0,66,66.000000,0.000000,66.000000,20.233904
192.168.1.96,43976,142.251.37.174,https,40623.988281,6,3022,0,1232,503.666656,103784.812500,246.399994,51.500996
192.168.1.96,36010,104.16.169.131,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,36.905815
192.168.1.96,59830,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,42.473667
fe80::5424:887b:fabb:31da,0x0087,fe80::36e8:94ff:feb8:d628,0x0000,63925.160156,2,164,0,164,82.000000,63925.160156,82.000000,292.340668
192.168.1.96,38419,104.16.226.10,https,4047.903809,10,6957,0,2047,695.700012,13753.648438,204.699997,5.216371
fe80::36e8:94ff:feb8:d628,0x0085,ff02::1,0x0000,0.000000,1,78,0,0,78.000000,0.000000,0.000000,0.000000
192.168.1.96,51210,104.16.226.10,https,3868.317627,4,560,0,404,140.000000,5362.024414,101.000000,11.170884
192.168.1.96,46663,192.168.1.1,domain,0.000000,1,90,0,122,90.000000,0.000000,122.000000,21.536871
192.168.1.96,45917,104.16.226.10,https,79382.312500,10,2385,0,2570,238.500000,74588.109375,285.555542,78.166389
192.168.1.96,51210,104.16.226.10,https,7333.882324,4,348,0,340,87.000000,7506.444336,85.000000,25.165283
192.168.1.96,38419,104.16.226.10,https,1908.966919,7,7106,0,1389,1015.142883,9562.102539,173.625000,2.747280
192.168.1.96,41853,192.168.1.1,domain,0.000000,1,87,0,193,87.000000,0.000000,193.000000,20.702648
192.168.1.96,49158,79.140.80.41,http,33476.601562,5,379,0,461,75.800003,27579.638672,92.199997,102.062805
192.168.1.96,38419,104.16.226.10,https,0.000000,1,87,0,0,87.000000,0.000000,0.000000,0.000000
192.168.1.96,47605,192.168.1.1,domain,10898.357422,2,177,0,323,88.500000,5987.369141,161.500000,25.227678
0,0,68,1,0.000000,194,52358,0,0,0.000000,0.000000,0.000000,0.000000
192.168.1.96,51210,104.16.226.10,https,2675.739746,4,348,0,340,87.000000,2738.698242,85.000000,9.181459
192.168.1.96,38149,216.58.212.100,https,129556.953125,6,1755,0,2568,292.500000,92234.468750,513.599976,78.805931
192.168.1.96,38419,104.16.226.10,https,21628.869141,5,4850,0,766,970.000000,136900.515625,153.199997,39.694092
192.168.1.96,51820,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,39.231071
192.168.1.96,51810,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,37.772907
192.168.1.96,53484,66.102.1.188,5228,0.000000,1,66,0,66,66.000000,0.000000,66.000000,20.838108
192.168.1.96,49096,108.139.229.71,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,18.997683
192.168.1.96,51826,142.251.37.174,https,109932.046875,11,6806,0,3984,618.727295,187813.234375,362.181824,79.671898
192.168.1.96,59830,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,37.507973
192.168.1.96,36010,104.16.169.131,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,40.390984
fe80::5424:887b:fabb:31da,dhcpv6-client,ff02::1:2,dhcpv6-server,0.000000,1,110,0,0,110.000000,0.000000,0.000000,0.000000
192.168.1.1,,224.0.0.1,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,,224.0.0.251,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,50526,41.231.48.63,http,390954.656250,43,3894,0,73197,90.558136,20789.996094,1663.568237,58.751957
192.168.1.96,38419,104.16.226.10,https,33969.316406,4,3636,0,700,909.000000,176446.328125,175.000000,56.615524
192.168.1.96,59979,172.217.19.131,https,109659.781250,6,1753,0,2574,292.166656,77773.273438,514.799988,66.541130
192.168.1.96,39546,216.58.212.106,https,88771.078125,12,2718,0,4148,226.500000,59244.113281,414.799988,62.406017
192.168.1.96,56626,192.168.1.1,domain,0.000000,1,87,0,132,87.000000,0.000000,132.000000,17.882050
192.168.1.96,48710,192.168.1.1,domain,0.000000,1,87,0,161,87.000000,0.000000,161.000000,16.714582
192.168.1.96,44600,192.168.1.1,domain,0.000000,1,98,0,143,98.000000,0.000000,143.000000,15.331308
192.168.1.96,38983,31.13.69.35,https,440917.281250,30,4557,0,32742,151.899994,61077.167969,935.485718,110.898170
192.168.1.96,51826,142.251.37.174,https,36518.332031,5,2237,0,1145,447.399994,68447.976562,190.833328,47.798862
192.168.1.96,43938,239.255.255.250,1900,0.000000,4,860,0,0,215.000000,1714.302856,0.000000,0.996688
192.168.1.96,42889,192.168.1.1,domain,0.000000,1,102,0,358,102.000000,0.000000,358.000000,19.589790
192.168.1.96,56362,192.168.1.1,domain,0.000000,1,102,0,159,102.000000,0.000000,159.000000,8.602964
192.168.1.96,49451,142.250.201.10,https,169775.703125,10,3726,0,3403,372.600006,188240.562500,378.111115,126.279449
192.168.1.96,51210,104.16.226.10,https,8185.440430,4,348,0,340,87.000000,8378.039062,85.000000,28.087296
192.168.1.96,32916,41.231.48.63,http,474093.000000,42,3816,1,73012,90.857140,24798.833984,1780.780518,68.220085
192.168.1.96,39546,216.58.212.106,https,61977.503906,5,409,0,1280,81.800003,19852.167969,256.000000,68.090515
192.168.1.96,38983,31.13.69.35,https,638842.125000,23,1857,0,26654,80.739128,44228.871094,987.185181,152.448990
192.168.1.96,57908,104.16.226.10,https,98637.695312,11,2472,0,3813,224.727280,64608.843750,381.299988,71.851471
192.168.1.96,38419,104.16.226.10,https,5706.362305,9,6882,0,1503,764.666687,26131.380859,167.000000,9.076363
192.168.1.96,49451,142.250.201.10,https,30630.146484,3,350,0,590,116.666664,16179.355469,147.500000,51.856907
192.168.1.96,51826,142.251.37.174,https,43732.660156,5,2697,0,1210,539.400024,93533.281250,201.666672,54.178223
192.168.1.96,36688,41.231.48.63,http,440858.093750,46,4092,0,73342,88.956520,24602.716797,1594.391357,69.894081
192.168.1.96,39546,216.58.212.106,https,71140.054688,5,405,0,1389,81.000000,19904.472656,231.500000,76.791946
192.168.1.96,38983,31.13.69.35,https,690226.187500,32,2563,0,33038,80.093750,53398.710938,943.942871,177.422226
192.168.1.96,39282,192.168.1.1,domain,0.000000,1,107,0,363,107.000000,0.000000,363.000000,16.002560
192.168.1.96,46829,192.168.1.1,domain,0.000000,1,107,0,164,107.000000,0.000000,164.000000,7.660840
192.168.1.96,43013,142.251.37.234,https,2241224.000000,69,8272,0,170586,119.884056,107904.757812,1245.153320,339.146240
192.168.1.96,51826,142.251.37.174,https,12037.968750,6,3040,0,1006,506.666656,37893.433594,201.199997,18.692497
192.168.1.96,38419,104.16.226.10,https,22837.679688,4,3640,0,697,910.000000,119210.062500,174.250000,38.208355
192.168.1.96,51210,104.16.226.10,https,14956.559570,2,174,0,170,87.000000,15308.479492,85.000000,65.984825
192.168.1.96,51820,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,36.829700
192.168.1.96,51810,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,35.364429
192.168.1.96,53484,66.102.1.188,5228,0.000000,1,66,0,66,66.000000,0.000000,66.000000,20.211411
192.168.1.96,49096,108.139.229.71,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,19.205284
192.168.1.96,36010,104.16.169.131,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,34.055305
192.168.1.96,59830,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,39.415081
192.168.1.96,49451,142.250.201.10,https,23801.056641,3,325,0,457,108.333336,15057.810547,114.250000,52.043125
192.168.1.96,51826,142.251.37.174,https,31010.556641,6,3586,0,1200,597.666687,90078.281250,171.428574,45.204895
0,0,72,1,0.000000,1106,715783,0,0,0.000000,0.000000,0.000000,0.000000
192.168.1.96,58292,41.231.48.63,http,457859.343750,42,3816,0,73144,90.857140,23878.951172,1701.023315,67.291733
192.168.1.96,37122,172.217.19.131,https,112303.656250,6,1753,0,2574,292.166656,79648.375000,514.799988,68.145424
192.168.1.96,39546,216.58.212.106,https,65696.773438,5,401,0,1302,80.199997,20238.640625,260.399994,70.929817
192.168.1.96,38983,31.13.69.35,https,738670.000000,31,2477,0,29126,79.903229,62842.113281,939.548401,199.821152
192.168.1.96,56345,216.58.212.100,https,122271.398438,6,1753,0,2568,292.166656,86928.718750,513.599976,74.374329
192.168.1.96,49096,108.139.229.71,https,35302.316406,3,210,0,303,70.000000,21676.859375,75.750000,116.126038
192.168.1.96,49451,142.250.201.10,https,1909.520508,7,717,0,1080,102.428574,1223.286499,120.000000,3.729532
192.168.1.96,51210,104.16.226.10,https,15048.908203,1,108,0,170,108.000000,0.000000,85.000000,44.261494
192.168.1.96,51826,142.251.37.174,https,40551.410156,6,2977,0,1134,496.166656,106463.546875,189.000000,59.003376
192.168.1.1,,224.0.0.1,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,37136,192.168.1.1,domain,0.000000,1,84,0,116,84.000000,0.000000,116.000000,20.954258
192.168.1.96,54197,192.168.1.1,domain,0.000000,1,84,0,157,84.000000,0.000000,157.000000,19.812572
192.168.1.96,45942,104.16.226.10,https,105465.578125,11,5435,0,2368,494.090912,244420.937500,236.800003,123.669769
192.168.1.96,,224.0.0.251,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,51826,142.251.37.174,https,36490.355469,6,2570,0,1146,428.333344,79514.078125,163.714279,55.682129
192.168.1.96,45942,104.16.226.10,https,35537.203125,4,3634,0,700,908.500000,184522.703125,175.000000,59.228676
192.168.1.96,51210,104.16.226.10,https,4093.457764,7,842,0,744,120.285713,4539.902344,93.000000,11.003919
192.168.1.96,43108,104.16.226.10,https,86684.093750,10,2383,0,4645,238.300003,44029.691406,422.272736,51.316654
192.168.1.96,45942,104.16.226.10,https,2284.226807,10,8163,0,1578,816.299988,11810.143555,157.800003,3.817761
192.168.1.96,51810,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,34.084324
192.168.1.96,53484,66.102.1.188,5228,0.000000,1,66,0,66,66.000000,0.000000,66.000000,19.399395
192.168.1.96,51820,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,35.383198
192.168.1.96,36010,104.16.169.131,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,34.801975
192.168.1.96,59830,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,34.793499
192.168.1.96,41758,192.168.1.1,domain,0.000000,1,87,0,213,87.000000,0.000000,213.000000,17.269667
192.168.1.96,51571,192.168.1.1,domain,0.000000,1,87,0,266,87.000000,0.000000,266.000000,16.483969
192.168.1.96,48348,104.16.86.20,https,2004694.500000,214,15655,0,333623,73.154205,94053.515625,1502.806274,328.209473
192.168.1.96,48354,104.16.86.20,https,70111.007812,8,1129,0,2469,141.125000,35055.503906,493.799988,53.221920
192.168.1.96,43206,192.168.1.1,domain,0.000000,1,100,0,244,100.000000,0.000000,244.000000,15.531569
192.168.1.96,53564,91.189.91.49,http,6731.845215,6,492,0,461,82.000000,7977.041992,115.250000,21.888226
192.168.1.96,57902,192.168.1.1,domain,0.000000,1,93,0,349,93.000000,0.000000,349.000000,20.149509
192.168.1.96,47448,192.168.1.1,domain,0.000000,1,93,0,150,93.000000,0.000000,150.000000,7.624799
192.168.1.96,50386,172.217.171.240,https,6808562.500000,2023,141612,5,4258611,70.000992,226382.812500,1673.324585,913.059631
192.168.1.96,36371,172.217.171.240,https,254820.125000,5,2947,0,6462,589.400024,106253.914062,807.750000,67.591545
192.168.1.96,51826,142.251.37.174,https,17632.292969,8,4470,0,1251,558.750000,64284.746094,178.714279,28.757236
192.168.1.96,51210,104.16.226.10,https,2742.289307,2,174,0,170,87.000000,2806.813721,85.000000,12.098335
192.168.1.96,50386,172.217.171.240,https,7153493.500000,2094,145101,5,4493428,69.293694,230975.718750,1677.904419,949.777649
192.168.1.96,58008,192.168.1.1,domain,0.000000,1,86,0,102,86.000000,0.000000,102.000000,4.038919
192.168.1.96,34211,192.168.1.1,domain,0.000000,1,86,0,143,86.000000,0.000000,143.000000,2.938489
192.168.1.96,43871,216.58.198.67,https,11885.320312,14,4123,0,4847,294.500000,10169.584961,372.846161,8.631797
0,0,79,1,0.000000,12295,11656964,0,0,0.000000,0.000000,0.000000,0.000000
192.168.1.96,36837,216.58.198.67,https,15530.339844,2,2584,0,2584,1292.000000,15530.339844,1292.000000,4.507645
192.168.1.96,0x0303,216.58.198.67,0x5fab,0.000000,1,99,0,0,99.000000,0.000000,0.000000,0.000000
192.168.1.96,0x0303,216.58.198.67,0xe58f,0.000000,1,590,0,0,590.000000,0.000000,0.000000,0.000000
192.168.1.96,50386,172.217.171.240,https,7816815.000000,2242,155095,0,4904452,69.177071,247168.453125,1684.221191,1026.972168
fe80::5424:887b:fabb:31da,dhcpv6-client,ff02::1:2,dhcpv6-server,0.000000,1,110,0,0,110.000000,0.000000,0.000000,0.000000
192.168.1.96,45942,104.16.226.10,https,17513.279297,5,3721,0,1202,744.200012,54196.500000,240.399994,20.480705
192.168.1.96,42318,216.58.212.100,https,31276.423828,8,3203,0,3861,400.375000,27242.951172,643.500000,15.793719
192.168.1.96,50386,172.217.171.240,https,7439900.000000,2134,148167,30,4670952,69.431587,235976.218750,1692.373901,974.550293
192.168.1.96,50386,172.217.171.240,https,7811535.500000,621,43374,1,1261370,69.845413,268540.031250,1675.126221,1064.269287
192.168.1.1,,224.0.0.1,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,,224.0.0.251,,0.000000,1,46,0,0,46.000000,0.000000,0.000000,0.000000
192.168.1.96,51210,104.16.226.10,https,15631.824219,1,108,0,170,108.000000,0.000000,85.000000,45.975952
192.168.1.96,45942,104.16.226.10,https,25036.123047,4,3557,0,696,889.250000,127962.406250,174.000000,41.966679
192.168.1.96,46288,239.255.255.250,1900,0.000000,4,860,0,0,215.000000,1707.014771,0.000000,0.992450
192.168.1.96,51820,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,38.872692
192.168.1.96,53484,66.102.1.188,5228,0.000000,1,66,0,66,66.000000,0.000000,66.000000,19.571386
192.168.1.96,51810,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,35.663338
192.168.1.96,35720,192.168.1.1,domain,0.000000,1,103,0,223,103.000000,0.000000,223.000000,20.266710
192.168.1.96,35027,192.168.1.1,domain,0.000000,1,103,0,271,103.000000,0.000000,271.000000,20.041285
192.168.1.96,51998,192.168.1.1,domain,0.000000,1,116,0,187,116.000000,0.000000,187.000000,6.701694
192.168.1.96,47234,20.42.65.84,https,47823.183594,16,13249,1,5740,828.062500,112098.843750,441.538452,31.587307
192.168.1.96,33682,152.199.19.160,https,166366.000000,16,2872,0,9957,179.500000,47804.488281,585.705872,71.005554
192.168.1.96,36010,104.16.169.131,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,37.794323
192.168.1.96,59830,151.101.0.176,https,0.000000,1,66,0,66,66.000000,0.000000,66.000000,36.825630
192.168.1.96,34955,192.168.1.1,domain,0.000000,1,112,0,318,112.000000,0.000000,318.000000,18.228882
192.168.1.96,59916,192.168.1.1,domain,0.000000,1,125,0,195,125.000000,0.000000,195.000000,5.823162
192.168.1.96,58138,20.189.172.32,https,39712.820312,14,2363,0,6814,168.785721,14213.213867,681.400024,18.616396
192.168.1.96,58148,20.189.172.32,https,28625.257812,13,1707,3,5360,131.307693,9467.661133,595.555542,15.769423
192.168.1.96,49267,192.168.1.1,domain,0.000000,1,125,0,195,125.000000,0.000000,195.000000,14.664692
192.168.1.96,58152,20.189.172.32,https,30231.029297,12,2221,1,5360,185.083328,12917.182617,595.555542,15.860981
192.168.1.96,58160,20.189.172.32,https,32608.119141,12,1641,1,5360,136.750000,10299.101562,595.555542,17.108143
192.168.1.96,38373,192.168.1.1,domain,0.000000,1,116,0,132,116.000000,0.000000,132.000000,19.490519
192.168.1.96,42731,192.168.1.1,domain,0.000000,1,116,0,187,116.000000,0.000000,187.000000,8.907892
